Atlas,Avro,Chukwa,Crunch,Curator,Datafu,Eagle,Eventmesh,Falcon,Flume,Giraph,Gora,Hama,Inlong,Knox,Kylin,Mahout,Metron,Mina,Oltu,Openjpa,Opennlp,Pig,Ratis,Sedona,Sentry,Struts,Submarine,Tiles,Zookeeper
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,84.85076499,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,84.799899,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.73170983,,,,,,,,,,,99.96973366,,,
,,,,,,,,,,,,,,,84.85076499,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,84.85076499,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,84.85076499,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,84.63565687,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.85560116,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.96946565,,,
,,,,,,,,,,,,,,,84.63565687,,,,,,,,,,,99.88600091,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,84.63565687,,,,,,,,,,,99.88600091,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,84.57691802,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,84.57691802,,,,,,,,,,,99.85560116,,,
,,,,,,,,,,,,,,,99.95544168,,,,,,,,,,,99.85560116,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.88600091,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.88600091,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,84.54354117,,,,,,,,,,,97.32472325,,,
,,,,,,,,,,,,,,,99.9518768,,,,,,,,,,,97.31559662,,,
,,,,,,,,,,,,,,,84.51129795,,,,,,,,,,,97.37092931,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,84.51129795,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.98398463,,,,,,,,,,,97.86108556,,,
,,,,,,,,,,,,,,,84.4981608,,,,,,,,,,,97.86108556,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,87.54461538,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,96.26865672,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,87.22036831,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,87.22036831,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.98611497,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,87.23272772,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,87.21275019,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,87.21275019,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,87.21275019,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,87.21275019,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,85.43413753,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,85.43413753,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,85.43413753,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,85.43413753,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,85.43413753,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,85.43413753,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.05250251,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.89986649,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.4800885,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,92.85108188,,,
,,,,,,,,,,,,,,,99.08546543,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.10772579,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.91185544,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.91185544,,,,,,,,,,,92.85108188,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.9614792,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,92.84298457,,,
,,,,,,,,,,,,,,,85.45967432,,,,,,,,,,,92.84298457,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,92.84298457,,,
,,,,,,,,,,,,,,,85.45967432,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.97796872,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,85.54942941,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,85.54942941,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,85.54942941,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,85.54942941,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,85.54942941,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,85.54942941,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,85.51653422,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.96935336,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.97382713,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.97383398,,,
,,,,,,,,,,,,,,,99.69244964,,,,,,,,,,,99.94765768,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.92277992,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.9691072,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,87.97002367,,,,,,,,,,,99.92152246,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.93463625,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.95422817,,,,,,,,,,,98.61025112,,,
,,,,,,,,,,,,,,,99.95424911,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.95425435,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,98.61732132,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.93463198,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.85613393,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.90844886,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.94771242,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.94771242,,,
,,,,,,,,,,,,,,,99.94282447,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.95428049,,,,,,,,,,,99.89542484,,,
,,,,,,,,,,,,,,,99.95428049,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.98693323,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.70434387,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.96733734,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.9673224,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.95425136,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,98.57754011,,,,,,,,,,,99.95425136,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,97.53781951,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.94630008,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,98.73716632,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.97050727,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.33957615,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.95058312,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.99011858,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.92093299,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.97034108,,,,,,,,,,,95.54598715,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,95.54598715,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.87166831,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.1706281,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.95846745,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.97925311,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.9481919,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.93789463,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.84476871,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,94.07251578,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.96924969,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,95.54598715,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,96.30723781,,,
,,,,,,,,,,,,,,,99.72269296,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.98423707,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.99211978,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,97.57256328,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,96.65103327,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,96.29226584,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,96.29226584,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,96.29226584,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.95271495,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,96.04336043,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.98792854,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.96056782,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.97585124,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.99210485,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.94476882,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.94476882,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.94476882,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.94476882,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.90367249,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.94476882,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.94476882,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.94476882,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,99.94476882,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.97599616,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,95.55032064,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.62675854,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.94272623,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.94275902,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.52339688,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.91254919,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.91263832,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,95.15223175,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,99.97089639,,,,,,,,,,,100,,,
,,,,,,,,,,,,,,,96.79337988,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,96.82129474,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,99.94187736,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,99.35710111,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,96.90883005,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,99.95308468,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,99.83637214,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,99.9534288,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,99.97672795,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,99.88373445,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,99.8954461,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,99.9767658,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,94.51928156,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,99.95411441,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,99.87763842,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,99.96940024,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,99.69381506,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,98.98423287,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,99.26326868,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,99.51951952,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,99.98502994,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,99.92520568,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,98.9146165,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,99.98597475,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,99.30333008,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,99.79233006,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,99.95846601,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,99.75131252,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,99.9862107,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,
